lat,lng,countyName,city,state
41.6044,-87.949700000000007,WILL,HOMER GLEN,IL
38.8029,-94.4583,CASS,RAYMORE,MO
38.4705,-78.0001,CULPEPER,CULPEPER,VA
39.4041,-76.9529,CARROLL,ELDERSBURG,MD
48.0685,-117.6297,STEVENS,LOON LAKE,WA
47.544,-122.0471,KING,ISSAQUAH,WA
44.9635,-93.2678,HENNEPIN,MINNEAPOLIS,MN
28.9594,-80.9407,VOLUSIA,EDGEWATER,FL
34.6434,-82.4588,ANDERSON,PELZER,SC
41.4437,-82.7149,ERIE,SANDUSKY,OH
38.543,-92.3646,COLE,LOHMAN,MO
41.7459,-77.3031,TIOGA,WELLSBORO,PA
43.0457,-78.8659,NIAGARA,NORTH TONAWANDA,NY
28.087,-80.57,BREVARD,INDIALANTIC,FL
38.2423,-122.6267,SONOMA,PETALUMA,CA
32.2135,-80.9316,BEAUFORT,BLUFFTON,SC
42.0991,-83.2716,WAYNE,FLAT ROCK,MI
44.425,-83.3339,IOSCO,OSCODA,MI
41.5866,-87.1792,PORTER,PORTAGE,IN
34.3147,-89.9249,PANOLA,BATESVILLE,MS
36.0555,-90.5149,GREENE,PARAGOULD,AR
32.7623,-96.5889,DALLAS,MESQUITE,TX
36.1588,-81.8677,AVERY,BANNER ELK,NC
41.1572,-80.0894,MERCER,GROVE CITY,PA
33.8331,-86.2698,ST. CLAIR,ASHVILLE,AL
46.314,-114.1121,RAVALLI,CORVALLIS,MT
41.5743,-85.8308,ELKHART,GOSHEN,IN
41.2471,-87.8457,KANKAKEE,MANTENO,IL
34.9137,-85.1216,CATOOSA,RINGGOLD,GA
43.0768,-98.2934,CHARLES MIX,WAGNER,SD
35.2981,-119.6249,KERN,MCKITTRICK,CA
42.0131,-89.3354,OGLE,OREGON,IL
46.5054,-92.6884,CARLTON,BARNUM,MN
21.3403,-158.0665,HONOLULU,KAPOLEI,HI
44.1712,-93.9773,BLUE EARTH,MANKATO,MN
39.6515,-78.7585,ALLEGANY,CUMBERLAND,MD
48.0852,-114.0551,FLATHEAD,BIGFORK,MT
42.7274,-87.8135,RACINE,RACINE,WI
32.3075,-96.0139,HENDERSON,EUSTACE,TX
41.1292,-101.721,KEITH,OGALLALA,NE
30.2829,-91.9043,ST. MARTIN,BREAUX BRIDGE,LA
42.4517,-73.2605,BERKSHIRE,PITTSFIELD,MA
40.7478,-73.084,SUFFOLK,SAYVILLE,NY
40.6676,-73.4706,NASSAU,MASSAPEQUA,NY
36.1836,-75.7559,DARE,DUCK,NC
37.7459,-83.0646,MAGOFFIN,SALYERSVILLE,KY
33.5792,-117.7289,ORANGE,ALISO VIEJO,CA
43.6773,-70.2715,CUMBERLAND,PORTLAND,ME
40.7837,-73.1945,SUFFOLK,CENTRAL ISLIP,NY
35.3113,-78.6129,HARNETT,DUNN,NC
27.4256,-80.3431,ST. LUCIE,FORT PIERCE,FL
27.3926,-82.6341,MANATEE,LONGBOAT KEY,FL
30.1995,-85.6004,BAY,PANAMA CITY,FL
38.8847,-77.1751,FALLS CHURCH,FALLS CHURCH,VA
43.2305,-71.5595,MERRIMACK,CONCORD,NH
41.8838,-88.4615,KANE,ELBURN,IL
30.1291,-93.9967,ORANGE,VIDOR,TX
34.6438,-86.0491,JACKSON,SCOTTSBORO,AL
35.4239,-89.7861,TIPTON,ATOKA,TN
39.0271,-96.8496,GEARY,JUNCTION CITY,KS
47.2147,-122.5461,PIERCE,UNIVERSITY PLACE,WA
38.7383,-82.8421,SCIOTO,WHEELERSBURG,OH
29.4546,-95.0583,GALVESTON,DICKINSON,TX
40.0396,-75.4439,CHESTER,BERWYN,PA
41.0155,-79.7432,BUTLER,FAIRVIEW,PA
43.1487,-93.1998,CERRO GORDO,MASON CITY,IA
31.5776,-84.1762,DOUGHERTY,ALBANY,GA
35.6591,-78.4499,JOHNSTON,CLAYTON,NC
32.9074,-93.6992,BOSSIER,PLAIN DEALING,LA
39.3269,-82.0988,ATHENS,ATHENS,OH
43.9416,-83.2739,HURON,CASEVILLE,MI
42.603,-89.6382,GREEN,MONROE,WI
34.0058,-118.3968,LOS ANGELES,CULVER CITY,CA
42.4184,-88.0836,LAKE,LAKE VILLA,IL
42.8217,-83.2563,OAKLAND,OXFORD,MI
39.0392,-122.9218,LAKE,LAKEPORT,CA
37.5854,-84.7903,BOYLE,JUNCTION CITY,KY
41.2256,-73.0616,NEW HAVEN,MILFORD,CT
26.2041,-98.3251,HIDALGO,MISSION,TX
32.989,-96.8999,DALLAS,CARROLLTON,TX
44.4869,-71.2599,COOS,BERLIN,NH
33.1555,-96.8215,COLLIN,FRISCO,TX
46.2824,-119.2938,BENTON,RICHLAND,WA
39.234,-121.1381,NEVADA,ROUGH AND READY,CA
27.8961,-82.8444,PINELLAS,INDIAN ROCKS BEACH,FL
34.7808,-84.7835,MURRAY,CHATSWORTH,GA
46.9757,-123.8094,GRAYS HARBOR,ABERDEEN,WA
33.9337,-86.0922,ETOWAH,RAINBOW CITY,AL
37.4784,-84.815,LINCOLN,HUSTONVILLE,KY
36.9631,-120.0782,MADERA,MADERA,CA
41.6662,-91.3442,CEDAR,WEST BRANCH,IA
38.7627,-93.726,JOHNSON,WARRENSBURG,MO
39.3893,-76.702,BALTIMORE,PIKESVILLE,MD
28.0465,-82.291,HILLSBOROUGH,THONOTOSASSA,FL
42.1599,-88.433,MCHENRY,HUNTLEY,IL
40.5421,-74.5892,SOMERSET,MANVILLE,NJ
40.7826,-74.7777,MORRIS,LONG VALLEY,NJ
41.7438,-91.611,JOHNSON,NORTH LIBERTY,IA
38.9876,-81.9655,MASON,NEW HAVEN,WV
25.0188,-80.5132,MONROE,TAVERNIER,FL
36.8095,-76.7406,ISLE OF WIGHT,WINDSOR,VA
45.2261,-91.1217,CHIPPEWA,HOLCOMBE,WI
38.7719,-77.445,MANASSAS PARK,MANASSAS PARK,VA
38.479,-100.9032,SCOTT,SCOTT CITY,KS
41.2294,-77.0009,LYCOMING,SOUTH WILLIAMSPORT,PA
38.1353,-92.6479,CAMDEN,OSAGE BEACH,MO
40.4446,-75.8799,BERKS,BLANDON,PA
43.3042,-73.5818,WASHINGTON,HUDSON FALLS,NY
47.852,-104.051,RICHLAND,FAIRVIEW,MT
41.2739,-72.9672,NEW HAVEN,WEST HAVEN,CT
43.1085,-88.0713,WAUKESHA,BUTLER,WI
31.7182,-85.8177,PIKE,BRUNDIDGE,AL
44.1274,-69.1369,KNOX,ROCKLAND,ME
35.7312,-77.9284,WILSON,WILSON,NC
43.017,-83.0765,LAPEER,IMLAY CITY,MI
41.3118,-81.345,PORTAGE,AURORA,OH
41.2266,-80.2361,MERCER,MERCER,PA
31.7325,-84.1687,LEE,LEESBURG,GA
34.2565,-80.6087,KERSHAW,CAMDEN,SC
42.1484,-84.0346,WASHTENAW,MANCHESTER,MI
44.4951,-73.1843,CHITTENDEN,WINOOSKI,VT
42.9555,-77.2228,ONTARIO,SHORTSVILLE,NY
40.0772,-74.0702,OCEAN,POINT PLEASANT,NJ
42.8025,-73.9276,SCHENECTADY,SCHENECTADY,NY
32.8065,-83.6974,BIBB,MACON,GA
32.9633,-117.2627,SAN DIEGO,DEL MAR,CA
42.6078,-83.9339,LIVINGSTON,HOWELL,MI
38.5279,-90.4489,ST. LOUIS,FENTON,MO
43.2372,-88.2413,WASHINGTON,RICHFIELD,WI
37.4702,-83.6828,OWSLEY,BOONEVILLE,KY
38.5901,-82.2912,GALLIA,CROWN CITY,OH
39.1559,-76.6072,ANNE ARUNDEL,GLEN BURNIE,MD
40.3936,-75.4965,MONTGOMERY,PENNSBURG,PA
40.0076,-75.7019,CHESTER,DOWNINGTOWN,PA
40.7002,-73.6775,NASSAU,FRANKLIN SQUARE,NY
36.6192,-121.9255,MONTEREY,PACIFIC GROVE,CA
35.041,-97.9472,GRADY,CHICKASHA,OK
40.0488,-84.9424,RANDOLPH,LYNN,IN
41.378,-81.6385,CUYAHOGA,INDEPENDENCE,OH
42.3087,-89.3577,WINNEBAGO,PECATONICA,IL
35.6863,-85.7812,WARREN,MCMINNVILLE,TN
40.3428,-94.8701,NODAWAY,MARYVILLE,MO
37.7574,-87.1173,DAVIESS,OWENSBORO,KY
40.8054,-82.9719,CRAWFORD,BUCYRUS,OH
31.145,-81.474,GLYNN,BRUNSWICK,GA
38.6851,-85.783,SCOTT,SCOTTSBURG,IN
44.8738,-88.1444,OCONTO,OCONTO FALLS,WI
43.1765,-83.8932,GENESEE,MONTROSE,MI
38.9172,-94.3816,JACKSON,LEE'S SUMMIT,MO
40.1539,-75.8906,BERKS,MORGANTOWN,PA
39.2088,-76.6625,ANNE ARUNDEL,LINTHICUM,MD
37.0758,-94.5018,JASPER,JOPLIN,MO
32.5863,-86.3918,ELMORE,DEATSVILLE,AL
40.5964,-77.573,MIFFLIN,LEWISTOWN,PA
43.064,-88.1231,WAUKESHA,BROOKFIELD,WI
37.0763,-106.0104,CONEJOS,ANTONITO,CO
39.4096,-88.8005,SHELBY,SHELBYVILLE,IL
43.0553,-86.2201,OTTAWA,GRAND HAVEN,MI
44.6922,-73.5505,CLINTON,MORRISONVILLE,NY
34.7577,-87.967,COLBERT,CHEROKEE,AL
41.9465,-84.9989,BRANCH,COLDWATER,MI
39.2863,-80.323,HARRISON,CLARKSBURG,WV
42.3801,-76.8673,SCHUYLER,WATKINS GLEN,NY
33.9392,-80.393,SUMTER,SUMTER,SC
41.1023,-81.4216,SUMMIT,TALLMADGE,OH
39.7461,-122.1856,GLENN,ORLAND,CA
33.5461,-81.799,AIKEN,WARRENVILLE,SC
41.44,-87.6236,WILL,CRETE,IL
40.174,-80.2466,WASHINGTON,WASHINGTON,PA
40.6328,-73.6364,NASSAU,OCEANSIDE,NY
46.7756,-114.1018,MISSOULA,LOLO,MT
40.4656,-74.3237,MIDDLESEX,SAYREVILLE,NJ
42.2432,-83.1811,WAYNE,LINCOLN PARK,MI
42.4064,-71.0545,MIDDLESEX,EVERETT,MA
37.4807,-82.5262,PIKE,PIKEVILLE,KY
40.1043,-84.6209,DARKE,GREENVILLE,OH
47.5169,-92.5128,ST. LOUIS,VIRGINIA,MN
40.6686,-73.5104,NASSAU,WANTAGH,NY
33.4399,-84.1509,HENRY,MCDONOUGH,GA
35.1922,-79.4684,MOORE,PINEHURST,NC
37.1284,-90.4472,WAYNE,GREENVILLE,MO
29.9765,-93.946,JEFFERSON,PORT NECHES,TX
43.2988,-84.1476,SAGINAW,ST. CHARLES,MI
33.7248,-102.7593,COCHRAN,MORTON,TX
33.892,-78.5104,BRUNSWICK,SUNSET BEACH,NC
36.6011,-95.9808,WASHINGTON,OCHELATA,OK
30.9185,-99.7837,MENARD,MENARD,TX
44.3748,-100.3205,HUGHES,PIERRE,SD
43.5966,-84.7759,ISABELLA,MOUNT PLEASANT,MI
44.9094,-97.1531,CODINGTON,WATERTOWN,SD
43.1522,-88.1604,WAUKESHA,LANNON,WI
40.2976,-79.8853,ALLEGHENY,CLAIRTON,PA
39.8117,-76.9835,YORK,HANOVER,PA
38.7171,-75.0845,SUSSEX,REHOBOTH BEACH,DE
39.8023,-79.8089,FAYETTE,SMITHFIELD,PA
40.9284,-81.6304,SUMMIT,CLINTON,OH
39.0158,-94.8076,JOHNSON,SHAWNEE,KS
39.2682,-74.6019,CAPE MAY,OCEAN CITY,NJ
44.2547,-116.9689,WASHINGTON,WEISER,ID
40.7599,-73.5891,NASSAU,WESTBURY,NY
31.0064,-89.4592,LAMAR,LUMBERTON,MS
30.327,-89.2436,HARRISON,PASS CHRISTIAN,MS
35.9307,-84.5602,ROANE,HARRIMAN,TN
38.981,-77.0028,MONTGOMERY,TAKOMA PARK,MD
42.3192,-83.3805,WAYNE,WESTLAND,MI
37.0047,-85.9263,BARREN,GLASGOW,KY
34.0724,-116.5627,SAN BERNARDINO,MORONGO VALLEY,CA
38.4028,-96.1924,LYON,EMPORIA,KS
46.1856,-123.8053,CLATSOP,ASTORIA,OR
38.9409,-74.9042,CAPE MAY,CAPE MAY,NJ
40.2237,-79.6086,WESTMORELAND,NEW STANTON,PA
40.5617,-75.5489,LEHIGH,WESCOSVILLE,PA
40.8124,-73.0447,SUFFOLK,HOLTSVILLE,NY
45.6148,-123.1064,WASHINGTON,BANKS,OR
41.5904,-88.0292,WILL,LOCKPORT,IL
41.2846,-83.8438,WOOD,CUSTAR,OH
40.0063,-77.2084,ADAMS,GARDNERS,PA
37.2043,-77.3913,PETERSBURG,PETERSBURG,VA
35.1988,-101.8311,POTTER,AMARILLO,TX
27.9195,-81.5961,POLK,LAKE WALES,FL
28.8014,-82.0058,SUMTER,WILDWOOD,FL
40.6844,-75.2407,NORTHAMPTON,WILSON,PA
42.8632,-90.1814,IOWA,MINERAL POINT,WI
34.6081,-89.9762,TATE,SENATOBIA,MS
29.447,-90.3096,LAFOURCHE,GALLIANO,LA
39.3968,-75.6945,NEW CASTLE,TOWNSEND,DE
32.357,-97.4152,JOHNSON,CLEBURNE,TX
36.0687,-88.0082,BENTON,EVA,TN
26.199,-80.0972,BROWARD,LAUDERDALE-BY-THE-SEA,FL
40.6515,-73.585,NASSAU,FREEPORT,NY
35.7421,-79.6893,RANDOLPH,FRANKLINVILLE,NC
41.4128,-122.3816,SISKIYOU,WEED,CA
42.2125,-72.6411,HAMPDEN,HOLYOKE,MA
40.1495,-75.1178,MONTGOMERY,WILLOW GROVE,PA
45.9696,-89.8995,VILAS,LAC DU FLAMBEAU,WI
42.3127,-83.2129,WAYNE,DEARBORN,MI
37.1452,-93.4446,GREENE,REPUBLIC,MO
40.307,-105.0419,LARIMER,BERTHOUD,CO
35.221,-88.236,HARDIN,SAVANNAH,TN
41.1172,-89.3569,MARSHALL,HENRY,IL
39.7249,-82.6049,FAIRFIELD,LANCASTER,OH
37.7748,-97.462,SEDGWICK,MAIZE,KS
34.5564,-77.3824,ONSLOW,SNEADS FERRY,NC
39.4723,-82.912,ROSS,KINGSTON,OH
32.9302,-80.0027,BERKELEY,HANAHAN,SC
32.8088,-85.1809,CHAMBERS,VALLEY,AL
34.7683,-96.6689,PONTOTOC,ADA,OK
31.6256,-88.3191,WASHINGTON,MILLRY,AL
41.8479,-88.311,KANE,BATAVIA,IL
41.7727,-124.1902,DEL NORTE,CRESCENT CITY,CA
44.0788,-116.9255,PAYETTE,PAYETTE,ID
39.6386,-106.3607,EAGLE,VAIL,CO
42.1888,-72.3112,HAMPDEN,PALMER,MA
41.7987,-86.613,BERRIEN,THREE OAKS,MI
36.6063,-92.4245,OZARK,GAINESVILLE,MO
32.6032,-84.4574,TALBOT,JUNCTION CITY,GA
36.3002,-96.4631,PAWNEE,CLEVELAND,OK
21.566,-158.1198,HONOLULU,WAIALUA,HI
43.4499,-71.6691,MERRIMACK,FRANKLIN,NH
35.5897,-75.466,DARE,RODANTHE,NC
38.0905,-89.0509,FRANKLIN,SESSER,IL
43.226,-75.4909,ONEIDA,ROME,NY
35.6598,-101.4012,HUTCHINSON,BORGER,TX
40.5929,-74.3151,MIDDLESEX,COLONIA,NJ
44.0991,-87.6811,MANITOWOC,MANITOWOC,WI
39.1151,-98.6922,RUSSELL,LURAY,KS
37.1341,-122.1271,SANTA CRUZ,BOULDER CREEK,CA
40.7966,-74.4772,MORRIS,MORRISTOWN,NJ
41.1634,-80.723,TRUMBULL,MCDONALD,OH
41.3338,-75.8214,LUZERNE,EXETER,PA
38.4604,-75.0542,SUSSEX,FENWICK ISLAND,DE
37.0683,-94.1259,JASPER,SARCOXIE,MO
35.7066,-81.0659,CATAWBA,CATAWBA,NC
26.7243,-81.8491,LEE,NORTH FORT MYERS,FL
39.3251,-77.7409,JEFFERSON,HARPERS FERRY,WV
43.0005,-84.5555,CLINTON,ST. JOHNS,MI
43.2671,-82.537,SANILAC,LEXINGTON,MI
37.7091,-122.0631,ALAMEDA,CASTRO VALLEY,CA
44.7354,-116.0789,VALLEY,DONNELLY,ID
43.5389,-109.6443,FREMONT,DUBOIS,WY
40.9484,-78.2278,CLEARFIELD,MORRISDALE,PA
38.6529,-94.3467,CASS,HARRISONVILLE,MO
34.7111,-120.4623,SANTA BARBARA,VANDENBERG VILLAGE,CA
35.7158,-79.8129,RANDOLPH,ASHEBORO,NC
36.9181,-94.2607,NEWTON,GRANBY,MO
45.5244,-123.1101,WASHINGTON,FOREST GROVE,OR
44.2776,-88.2645,OUTAGAMIE,KAUKAUNA,WI
28.008,-82.6964,PINELLAS,SAFETY HARBOR,FL
45.3045,-92.3635,POLK,AMERY,WI
40.2497,-73.9976,MONMOUTH,DEAL,NJ
41.7637,-81.143,LAKE,PERRY,OH
35.1842,-78.9959,CUMBERLAND,SPRING LAKE,NC
32.8043,-79.7552,CHARLESTON,ISLE OF PALMS,SC
43.0883,-70.6988,YORK,KITTERY POINT,ME
38.472,-101.7545,GREELEY,TRIBUNE,KS
43.6315,-88.738,FOND DU LAC,WAUPUN,WI
35.9639,-84.2938,ANDERSON,OAK RIDGE,TN
48.1698,-122.1443,SNOHOMISH,ARLINGTON,WA
34.2692,-88.7318,LEE,TUPELO,MS
42.0359,-87.74,COOK,SKOKIE,IL
42.5266,-87.8895,KENOSHA,PLEASANT PRAIRIE,WI
29.2802,-98.6556,BEXAR,VON ORMY,TX
40.4327,-74.2011,MONMOUTH,KEYPORT,NJ
42.9893,-89.5383,DANE,VERONA,WI
38.9244,-75.5707,KENT,HARRINGTON,DE
35.4827,-120.6858,SAN LUIS OBISPO,ATASCADERO,CA
42.3645,-72.5069,HAMPSHIRE,AMHERST,MA
45.0377,-93.3599,HENNEPIN,CRYSTAL,MN
34.6657,-83.0911,OCONEE,WESTMINSTER,SC
40.9465,-73.0579,SUFFOLK,PORT JEFFERSON,NY
48.2965,-122.6333,ISLAND,OAK HARBOR,WA
40.4311,-78.393,BLAIR,HOLLIDAYSBURG,PA
20.8329,-156.3415,MAUI,PUKALANI,HI
40.5352,-75.4978,LEHIGH,EMMAUS,PA
36.4425,-103.1573,UNION,CLAYTON,NM
39.8556,-88.9337,MACON,DECATUR,IL
38.7628,-112.0926,SEVIER,RICHFIELD,UT
22.091,-159.352,KAUAI,KAPAA,HI
40.4074,-79.9097,ALLEGHENY,HOMESTEAD,PA
30.1889,-95.7017,MONTGOMERY,PINEHURST,TX
39.7054,-78.1749,WASHINGTON,HANCOCK,MD
41.6559,-91.5303,JOHNSON,IOWA CITY,IA
30.3687,-89.7495,ST. TAMMANY,PEARL RIVER,LA
40.3937,-79.9004,ALLEGHENY,MUNHALL,PA
40.1534,-76.5991,LANCASTER,ELIZABETHTOWN,PA
37.2545,-120.9949,MERCED,GUSTINE,CA
40.0449,-79.0027,SOMERSET,FRIEDENS,PA
41.5281,-74.0234,ORANGE,BALMVILLE,NY
39.8957,-76.1617,LANCASTER,QUARRYVILLE,PA
21.392,-157.7396,HONOLULU,KAILUA,HI
33.9837,-112.7668,MARICOPA,WICKENBURG,AZ
33.8153,-86.8153,JEFFERSON,WARRIOR,AL
42.7781,-89.2967,ROCK,EVANSVILLE,WI
38.4296,-90.3733,JEFFERSON,ARNOLD,MO
47.5177,-120.4673,CHELAN,CASHMERE,WA
35.512,-78.7405,HARNETT,ANGIER,NC
34.2903,-83.8301,HALL,GAINESVILLE,GA
41.6074,-87.8619,COOK,ORLAND PARK,IL
42.1291,-98.03,ANTELOPE,NELIGH,NE
41.9416,-93.1027,MARSHALL,MELBOURNE,IA
42.7003,-71.1626,ESSEX,LAWRENCE,MA
36.4081,-83.0043,HAWKINS,ROGERSVILLE,TN
38.6881,-76.5448,CALVERT,CHESAPEAKE BEACH,MD
42.5645,-114.4615,TWIN FALLS,TWIN FALLS,ID
42.9373,-114.7134,GOODING,GOODING,ID
42.1823,-87.8105,LAKE,HIGHLAND PARK,IL
42.5599,-113.7623,MINIDOKA,HEYBURN,ID
40.7839,-73.2522,SUFFOLK,BRENTWOOD,NY
44.4912,-103.8167,LAWRENCE,SPEARFISH,SD
39.2473,-106.2934,LAKE,LEADVILLE,CO
40.1509,-74.982,BUCKS,TREVOSE,PA
38.9091,-75.4224,SUSSEX,MILFORD,DE
40.3361,-74.4726,MIDDLESEX,ROSSMOOR,NJ
43.3109,-73.6459,WARREN,GLENS FALLS,NY
33.3082,-84.5546,COWETA,SENOIA,GA
40.6908,-76.2594,SCHUYLKILL,MINERSVILLE,PA
41.306,-73.1383,FAIRFIELD,SHELTON,CT
35.039,-81.011,YORK,TEGA CAY,SC
25.933,-81.6993,COLLIER,MARCO ISLAND,FL
33.373,-104.5294,CHAVES,ROSWELL,NM
38.3309,-75.215,WORCESTER,BERLIN,MD
31.9323,-110.9654,PIMA,SAHUARITA,AZ
43.0961,-75.226,ONEIDA,UTICA,NY
38.4482,-81.924,PUTNAM,TEAYS VALLEY,WV
41.8561,-88.1083,DUPAGE,WHEATON,IL
39.2394,-94.4191,CLAY,LIBERTY,MO
33.861,-83.4072,OCONEE,WATKINSVILLE,GA
44.8322,-68.7906,PENOBSCOT,BANGOR,ME
33.4892,-97.1534,COOKE,VALLEY VIEW,TX
40.8035,-73.337,SUFFOLK,DIX HILLS,NY
33.9076,-78.5738,BRUNSWICK,CAROLINA SHORES,NC
40.9455,-74.0712,BERGEN,PARAMUS,NJ
47.8014,-122.4989,KITSAP,KINGSTON,WA
39.8876,-89.6066,SANGAMON,SHERMAN,IL
44.5212,-109.0549,PARK,CODY,WY
40.3262,-79.8861,ALLEGHENY,GLASSPORT,PA
39.9991,-75.7517,CHESTER,THORNDALE,PA
26.2347,-97.5817,CAMERON,RIO HONDO,TX
30.2606,-93.2638,CALCASIEU,WESTLAKE,LA
33.8572,-118.0046,ORANGE,BUENA PARK,CA
29.7851,-91.5098,ST. MARY,FRANKLIN,LA
34.4787,-85.3491,CHATTOOGA,SUMMERVILLE,GA
42.2237,-83.366,WAYNE,ROMULUS,MI
41.4409,-82.184,LORAIN,LORAIN,OH
34.1944,-97.1253,CARTER,ARDMORE,OK
44.085,-70.2492,ANDROSCOGGIN,AUBURN,ME
30.774,-94.4236,TYLER,WOODVILLE,TX
45.1671,-92.9588,WASHINGTON,HUGO,MN
33.1674,-84.9027,TROUP,HOGANSVILLE,GA
41.9268,-73.0675,LITCHFIELD,WINSTED,CT
39.3843,-101.0459,THOMAS,COLBY,KS
45.5372,-122.3955,MULTNOMAH,TROUTDALE,OR
34.8446,-119.1669,KERN,PINE MOUNTAIN CLUB,CA
43.1065,-89.5058,DANE,MIDDLETON,WI
42.3708,-87.9392,LAKE,GURNEE,IL
39.319,-123.1123,MENDOCINO,POTTER VALLEY,CA
42.6735,-83.2447,OAKLAND,AUBURN HILLS,MI
34.9334,-120.4432,SANTA BARBARA,SANTA MARIA,CA
41.7248,-87.8281,COOK,HICKORY HILLS,IL
40.6425,-89.5983,TAZEWELL,CREVE COEUR,IL
30.8472,-95.3984,WALKER,RIVERSIDE,TX
41.4782,-87.0507,PORTER,VALPARAISO,IN
36.0033,-80.4311,DAVIE,BERMUDA RUN,NC
35.1639,-78.7371,CUMBERLAND,WADE,NC
41.044,-74.29,PASSAIC,WANAQUE,NJ
41.639,-93.7813,POLK,URBANDALE,IA
40.662,-90.4351,FULTON,AVON,IL
34.8164,-114.6189,SAN BERNARDINO,NEEDLES,CA
35.8407,-114.9257,CLARK,BOULDER CITY,NV
36.9581,-94.7813,OTTAWA,QUAPAW,OK
34.3956,-83.6655,HALL,LULA,GA
30.2286,-93.3565,CALCASIEU,SULPHUR,LA
42.3494,-71.5468,MIDDLESEX,MARLBOROUGH,MA
33.9508,-117.7253,SAN BERNARDINO,CHINO HILLS,CA
40.4497,-122.295,SHASTA,ANDERSON,CA
41.7312,-87.7311,COOK,HOMETOWN,IL
42.4869,-71.1543,MIDDLESEX,WOBURN,MA
30.6642,-91.1634,EAST BATON ROUGE,ZACHARY,LA
33.3442,-84.1071,HENRY,LOCUST GROVE,GA
35.2289,-92.3836,FAULKNER,GREENBRIER,AR
37.7102,-75.7433,ACCOMACK,ONANCOCK,VA
43.2534,-70.8856,STRAFFORD,SOMERSWORTH,NH
35.4375,-120.8847,SAN LUIS OBISPO,CAYUCOS,CA
35.9224,-78.4656,WAKE,ROLESVILLE,NC
47.768,-116.8039,KOOTENAI,HAYDEN,ID
35.2669,-120.6691,SAN LUIS OBISPO,SAN LUIS OBISPO,CA
43.4516,-76.5005,OSWEGO,OSWEGO,NY
35.556,-120.7182,SAN LUIS OBISPO,TEMPLETON,CA
41.6169,-87.491,LAKE,HAMMOND,IN
43.0492,-89.0762,DANE,DEERFIELD,WI
38.574,-121.2523,SACRAMENTO,RANCHO CORDOVA,CA
43.0644,-92.6745,FLOYD,CHARLES CITY,IA
46.2114,-119.9938,YAKIMA,MABTON,WA
33.4928,-80.867,ORANGEBURG,ORANGEBURG,SC
40.8167,-76.2004,SCHUYLKILL,SHENANDOAH,PA
31.5598,-97.1881,MCLENNAN,WACO,TX
35.1798,-83.3808,MACON,FRANKLIN,NC
39.2955,-103.0767,KIT CARSON,FLAGLER,CO
33.3647,-105.6432,LINCOLN,RUIDOSO,NM
33.8392,-90.7264,BOLIVAR,MERIGOLD,MS
32.3835,-82.9917,LAURENS,RENTZ,GA
43.7995,-90.0775,JUNEAU,MAUSTON,WI
35.31,-78.7725,HARNETT,BUNNLEVEL,NC
38.7673,-90.4275,ST. LOUIS,BRIDGETON,MO
41.937,-111.4122,RICH,GARDEN CITY,UT
40.5744,-74.5011,MIDDLESEX,MIDDLESEX,NJ
46.3787,-115.9394,CLEARWATER,WEIPPE,ID
32.1576,-94.796,RUSK,HENDERSON,TX
47.7152,-104.168,RICHLAND,SIDNEY,MT
40.2231,-105.2692,BOULDER,LYONS,CO
39.7728,-105.1029,JEFFERSON,WHEAT RIDGE,CO
33.5259,-85.339,CLEBURNE,RANBURNE,AL
46.7756,-92.1392,ST. LOUIS,DULUTH,MN
48.5324,-123.0655,SAN JUAN,FRIDAY HARBOR,WA
37.8207,-92.22,PULASKI,WAYNESVILLE,MO
32.5992,-96.8633,DALLAS,DESOTO,TX
33.2553,-103.3112,LEA,TATUM,NM
40.2485,-82.8804,DELAWARE,SUNBURY,OH
41.7139,-87.7528,COOK,OAK LAWN,IL
41.5904,-81.5188,CUYAHOGA,EUCLID,OH
45.5899,-111.1953,GALLATIN,GALLATIN GATEWAY,MT
39.2582,-84.7868,HAMILTON,HARRISON,OH
45.6625,-97.0453,ROBERTS,SISSETON,SD
39.9301,-75.2958,DELAWARE,CLIFTON HEIGHTS,PA
40.3854,-82.4734,KNOX,MOUNT VERNON,OH
41.6677,-70.1358,BARNSTABLE,DENNIS PORT,MA
41.4152,-75.6072,LACKAWANNA,DUNMORE,PA
35.927,-79.0391,ORANGE,CHAPEL HILL,NC
45.7165,-123.9352,TILLAMOOK,MANZANITA,OR
43.4283,-91.1963,CRAWFORD,DE SOTO,WI
42.8859,-124.0734,COOS,POWERS,OR
41.6757,-88.5294,KENDALL,PLANO,IL
32.8332,-107.9559,GRANT,MIMBRES,NM
42.226,-83.2688,WAYNE,TAYLOR,MI
37.9238,-122.5129,MARIN,CORTE MADERA,CA
33.6871,-79.0086,HORRY,SOCASTEE,SC
37.3157,-121.0211,STANISLAUS,NEWMAN,CA
35.8246,-84.0552,BLOUNT,LOUISVILLE,TN
45.4562,-123.8331,TILLAMOOK,TILLAMOOK,OR
46.5842,-122.9006,LEWIS,NAPAVINE,WA
32.9395,-111.5261,PINAL,COOLIDGE,AZ
40.1735,-122.2413,TEHAMA,RED BLUFF,CA
48.2449,-122.3425,SNOHOMISH,STANWOOD,WA
42.8182,-78.8326,ERIE,LACKAWANNA,NY
32.581,-96.9591,DALLAS,CEDAR HILL,TX
39.35,-84.1231,WARREN,MORROW,OH
40.4005,-81.3515,TUSCARAWAS,UHRICHSVILLE,OH
